YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Clear	Ships	Other
1902-09-03	19	46.83	-143.15	ExS1/4S		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	 			46.834	-143.15	ExS1/4S												
1902-09-03	20	46.75	-142.92	ExS1/4S		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	 			46.752	-142.92	ExS1/4S	202	224	13	30.30	56	54		oc	str	0		
1902-09-03	21	46.67	-142.7	ExS1/4S		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	 			46.673	-142.695	ExS1/4S												
1902-09-03	22	46.59	-142.47	ExS1/4S		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	 			46.592	-142.466	ExS1/4S	202	224	8	30.28	56	54		oc	str	0		
1902-09-03	23	46.51	-142.24	ExS1/4S		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	 			46.511	-142.239	ExS1/4S												
1902-09-03	24	46.43	-142	ExS1/4S		11.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0077.JPG	0000 to 0400: ESE3/4E			46.427	-142.004	ExS1/4S	202	224	13	30.27	56	54		oc	str	0		
1902-09-04	1	46.34	-141.77	ese3/4e		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	Comment: SOMEONE is mixed up on the course....			46.344	-141.772	ese3/4e												
1902-09-04	2	46.26	-141.54	ese3/4e		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			46.261	-141.54	ese3/4e	225	247	13	30.26	53	52		bc	cum nim	4		
1902-09-04	3	46.18	-141.31	ese3/4e		11.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			46.176	-141.305	ese3/4e												
1902-09-04	4	46.09	-141.07	ese3/4e		11.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	0400 to 0800: ESE3/4E			46.091	-141.07	ese3/4e	180	202	13	30.26	53	52		b		10		
1902-09-04	5	46.01	-140.83	ese3/4e		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			46.005	-140.833	ese3/4e												
1902-09-04	6	45.92	-140.6	ese3/4e		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45.919	-140.597	ese3/4e	180	202	13	30.30	60	57		bc	cir str	8		
1902-09-04	7	45.83	-140.36	ese3/4e		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45.833	-140.361	ese3/4e												
1902-09-04	8	45.75	-140.13	ese3/4e		11.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	0800 to merid: ExS1/4S			45.748	-140.128	ese3/4e	191	213	13	30.31	60	58		bc	cir str	9		
1902-09-04	9	45.7	-139.97	ExS1/4S		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45.698	-139.967	ExS1/4S												
1902-09-04	10	45.62	-139.74	ExS1/4S		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45.615	-139.737	ExS1/4S	191	213	13	30.34	62	58		bc	cir str	9		
1902-09-04	11	45.53	-139.5	ExS1/4S		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45.529	-139.503	ExS1/4S												
1902-09-04	12	45.44	-139.27	ExS1/4S		11.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45 26 30 N	139 16W	ExS1/4S	191	213	13	30.34	62	58		bc	cir cum	9		
1902-09-04	13	45.35	-139.03	ExS1/4S		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45.347	-139.029	ExS1/4S												
1902-09-04	14	45.25	-138.79	ExS1/4S		11.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45.253	-138.793	ExS1/4S	180	202	13	30.36	63	62		b		10		
1902-09-04	15	45.16	-138.56	ExS1/4S		11.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45.159	-138.557	ExS1/4S												
1902-09-04	16	45.07	-138.33	ExS1/4S		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			45.067	-138.326	ExS1/4S	180	202	13	30.36	63	62		bc	cum	9		
1902-09-04	17	44.98	-138.1	ExS1/4S		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			44.975	-138.096	ExS1/4S												
1902-09-04	18	44.88	-137.87	ExS1/4S		10.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			44.884	-137.867	ExS1/4S	180	202	13	30.36	63	62		bc	cum	9		
1902-09-04	19	44.79	-137.64	ExS1/4S		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			44.794	-137.643	ExS1/4S												
1902-09-04	20	44.71	-137.42	ExS1/4S		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			44.705	-137.419	ExS1/4S	202	224	8	30.37	60	59		bc	cum	9		
1902-09-04	21	44.62	-137.19	ExS1/4S		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			44.615	-137.194	ExS1/4S												
1902-09-04	22	44.53	-136.98	ExS1/4S		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			44.528	-136.976	ExS1/4S	158	180	8	30.36	59	58		b		10		
1902-09-04	23	44.44	-136.75	ExS1/4S		10.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			44.437	-136.75	ExS1/4S												
1902-09-04	24	44.35	-136.52	ExS1/4S		10.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0078.JPG	 			44.346	-136.524	ExS1/4S	158	180	8	30.34	59	58		b		10		
1902-09-05	1	44.26	-136.31	Exs1/4S		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			44.259	-136.305	Exs1/4S												
1902-09-05	2	44.17	-136.09	Exs1/4S		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			44.17	-136.085	Exs1/4S	158	180	5	30.32	49	47		bc	cir	9		
1902-09-05	3	44.08	-135.87	Exs1/4S		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			44.084	-135.87	Exs1/4S												
1902-09-05	4	43.99	-135.64	Exs1/4S		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.992	-135.643	Exs1/4S	158	180	5	30.32	49	47		bc	cum	8		
1902-09-05	5	43.91	-135.43	Exs1/4S		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.906	-135.43	Exs1/4S												
1902-09-05	6	43.82	-135.21	Exs1/4S		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.819	-135.213	Exs1/4S	135	157	2	30.34	62	59		bc	cum	8		
1902-09-05	7	43.73	-135	Exs1/4S		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.732	-134.999	Exs1/4S												
1902-09-05	8	43.65	-134.78	Exs1/4S		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.645	-134.783	Exs1/4S	888	888	2	30.36	62	59		bc	cir	9		
1902-09-05	9	43.6	-134.65	Exs1/4S		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.597	-134.649	Exs1/4S												
1902-09-05	10	43.51	-134.43	Exs1/4S		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.509	-134.432	Exs1/4S	888	888	2	30.38	64	62		bc	fr cum	8		
1902-09-05	11	43.42	-134.21	Exs1/4S		10.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.418	-134.209	Exs1/4S												
1902-09-05	12	43.33	-134	Exs1/4S		10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	1200: ESE1/2E			43 20N	   134W	Exs1/4S	56	78	5	30.34	67	63		b	cir cum	10		
1902-09-05	13	43.24	-133.81	ESE1/2E		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.243	-133.809	ESE1/2E												
1902-09-05	14	43.15	-133.62	ESE1/2E		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.152	-133.619	ESE1/2E	68	90	8	30.28	64	62		bc	cum	9		
1902-09-05	15	43.06	-133.43	ESE1/2E		10.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			43.063	-133.432	ESE1/2E												
1902-09-05	16	42.97	-133.24	ESE1/2E		10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			42.973	-133.244	ESE1/2E	68	88	13	30.27	64	62		bc	cum	8		
1902-09-05	17	42.88	-133.05	ESE1/2E		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			42.881	-133.053	ESE1/2E												
1902-09-05	18	42.79	-132.86	ESE1/2E		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			42.789	-132.86	ESE1/2E	45	66	13	30.26	63	60		bc	cum	5		
1902-09-05	19	42.69	-132.66	ESE1/2E		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			42.694	-132.663	ESE1/2E												
1902-09-05	20	42.6	-132.47	ESE1/2E		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			42.599	-132.467	ESE1/2E	22	44	13	30.25	59	58		bc	cum	5		
1902-09-05	21	42.51	-132.27	ESE1/2E		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			42.505	-132.271	ESE1/2E												
1902-09-05	22	42.41	-132.08	ESE1/2E		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			42.41	-132.076	ESE1/2E	45	66	19	30.25	58	56		bc	cum	7		
1902-09-05	23	42.32	-131.88	ESE1/2E		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			42.315	-131.88	ESE1/2E												
1902-09-05	24	42.22	-131.68	ESE1/2E		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0079.JPG	 			42.218	-131.68	ESE1/2E	45	66	19	30.22	57	55		bc	cir	7		
1902-09-06	1	42.12	-131.49	ESE1/2E		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			42.124	-131.487	ESE1/2E												
1902-09-06	2	42.03	-131.3	ESE1/2E		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			42.03	-131.295	ESE1/2E	22	44	13	30.19	57	56		bc	cum	8		
1902-09-06	3	41.94	-131.1	ESE1/2E		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			41.935	-131.099	ESE1/2E												
1902-09-06	4	41.84	-130.9	ESE1/2E		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			41.837	-130.899	ESE1/2E	22	44	8	30.18	57	56		bc	cum	7		
1902-09-06	5	41.74	-130.7	ESE1/2E		10.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			41.74	-130.702	ESE1/2E												
1902-09-06	6	41.65	-130.51	ESE1/2E		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			41.645	-130.507	ESE1/2E	22	44	8	30.22	53	52		bc	a cum	5		
1902-09-06	7	41.55	-130.31	ESE1/2E		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			41.547	-130.309	ESE1/2E												
1902-09-06	8	41.45	-130.11	ESE1/2E		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			41.449	-130.111	ESE1/2E	22	44	5	30.24	68	64		bc	a cum	6		
1902-09-06	9	41.39	-129.98	ESE1/2E		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			41.387	-129.978	ESE1/2E												
1902-09-06	10	41.29	-129.78	ESE1/2E		11.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			41.288	-129.779	ESE1/2E	22	44	13	30.26	64	63		bc	a cum	7		
1902-09-06	11	41.19	-129.57	ESE1/2E		11.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			41.186	-129.573	ESE1/2E												
1902-09-06	12	41.08	-129.37	ESE1/2E		11.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			 41 5N	129 22W	ESE1/2E	360	21	13	30.23	64	63		bc	cum	6		
1902-09-06	13	40.98	-129.16	ESE1/2E		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			40.978	-129.162	ESE1/2E												
1902-09-06	14	40.87	-128.96	ESE1/2E		11.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	1400: ESE3/4E			40.873	-128.955	ESE1/2E	360	21	19	30.23	68	65		bcz	fr cum	9		
1902-09-06	15	40.77	-128.74	ESE3/4E		11.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0080.JPG	 			40.773	-128.741	ESE3/4E												
