YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	VisM	People	Ships	Other
1931-08-30	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	Noon: Unalaska			53.88	-166.53		90	109	5	28.90	58	or	N	10				
1931-08-30	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53													
1931-08-30	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53													
1931-08-30	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53													
1931-08-30	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53		135	154	5	28.94	58	c	SCU	9				
1931-08-30	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53													
1931-08-30	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53													
1931-08-30	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53													
1931-08-30	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53		315	334	19	29.06	54	c	SCU	10				
1931-08-30	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53													
1931-08-30	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53													
1931-08-30	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53													
1931-08-30	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0042.JPG	 			53.88	-166.53		315	334	19	29.12	50	c	SCU	10				
1931-08-31	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53													
1931-08-31	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53													
1931-08-31	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53													
1931-08-31	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53		315	334	5	29.18	52	om	N	10				
1931-08-31	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53													
1931-08-31	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53													
1931-08-31	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53													
1931-08-31	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53		360	19	5	29.32	53	ORZ	N	10				
1931-08-31	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53													
1931-08-31	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53													
1931-08-31	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/6762/23676273/content/dc-metro/rg-026/585454/0002/Chelan-1931-08/Chelan-1931-08-0043.JPG	 			53.88	-166.53													
