YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	Amount	Flora&Fauna	People	Ships	Other
1910-05-22	19	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	 			49.02	-123.85														
1910-05-22	20	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	 			49.02	-123.85		0	0	0	30.18	68		bc	cu	3				
1910-05-22	21	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	 			49.02	-123.85														
1910-05-22	22	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	 			49.02	-123.85														
1910-05-22	23	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	 			49.02	-123.85														
1910-05-22	24	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0148.JPG	 			49.02	-123.85		0	0	0	30.18	64		bc	cu	3				
1910-05-23	1	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	2	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	3	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	4	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85		888	888	1	30.17	57		bc	cu	3				
1910-05-23	5	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	6	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	7	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	8	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85		0	0	0	30.18	65		bc	cu	3				
1910-05-23	9	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	10	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	11	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	12	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	Noon: Oyster Bay BC			49.02	-123.85		888	888	1	30.12	72		bc	cu	8				
1910-05-23	13	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	14	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	15	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	16	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85		0	0	0	30.05	71		bc	cu	3				
1910-05-23	17	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	18	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	19	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	20	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85		0	0	0	30.04	60		bc	cu	4				
1910-05-23	21	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	22	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	23	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85														
1910-05-23	24	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0149.JPG	 			49.02	-123.85		0	0	0	30.02	59		bc						
1910-05-24	1	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	2	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	3	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	4	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85		0	0	0	29.87	56		b						
1910-05-24	5	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	6	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	7	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	8	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85		0	0	0	29.80	57		bc	s cu	6				
1910-05-24	9	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	10	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	11	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	12	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	Noon: Ladysmith BC			49.02	-123.85		270	294	5	30.24	67		oc	s cu	10				
1910-05-24	13	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	14	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	15	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	16	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85		0	0	0		64		bc	acu	9				
1910-05-24	17	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	18	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	19	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	20	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85		0	0	0		62		bc	acu	9				
1910-05-24	21	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	22	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	23	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85														
1910-05-24	24	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0150.JPG	 			49.02	-123.85		0	0	0		60		oc	acu	10				
1910-05-25	1	49.02	-123.85			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0151.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0151.JPG	 			49.02	-123.85														
