YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	People	Other
1915-04-25	24	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0138.JPG	 			55.35	-133.58		202	232	5	29.72	45	44	orq	cun	10		
1915-04-26	1	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.35	-133.58		180	209	8	29.74	44	42	bc	cu	5		
1915-04-26	2	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.35	-133.58		180	209	8	29.72	43	41	bc	cu	5		
1915-04-26	3	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.35	-133.58		180	209	8	29.75	43	41	bc	cu	5		
1915-04-26	4	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.35	-133.58		180	209	8	29.77	41	40	bc	cu	5		
1915-04-26	5	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.35	-133.58		180	209	8	29.82	44	43	bc	cu	5		
1915-04-26	6	55.35	-133.58			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	"6:22AM: up anchor, stood out of Port San Antonio"			55.35	-133.58		888	888	8	29.83	45	43	bc	cu	5		
1915-04-26	7	55.29	-133.56	888		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.288	-133.56	v	158	186	19	29.75	46	45	ocr	cun	10		
1915-04-26	8	55.2	-133.63	888		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55 12N	133 38W	v	158	186	30	29.74	46	45	ocr	cun	10		
1915-04-26	9	55.27	-133.78	329.06		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.2667	-133.777	NNW3/4W	202	232	19	29.82	46	45	cqp	cun	9		
1915-04-26	10	55.33	-133.92	329.06		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	"10:15AM: Cape Addington bearing NxE1/4E, dist 6.6 mi.  Stood NWxW1/2W"			55.33	-133.92	NNW3/4W	202	232	19	29.80	46	45	cqp	cun	9		
1915-04-26	11	55.44	-134.07	306		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.4408	-134.067	306	202	232	19	29.80	45	44	cqp	cun	9		
1915-04-26	12	55.55	-134.25	298.12		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55 33N	134 15W	NWxW1/2W	202	232	19	29.82	45	44	cqp	cun	9		
1915-04-26	13	55.65	-134.39	298.12		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	1:39PM: course NWxW7/8W			55.6537	-134.39	NWxW1/2W	202	232	30	29.83	44	43	cq	cun	9		
1915-04-26	14	55.75	-134.53	297		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.7532	-134.531	297	202	232	37	29.80	43	42	oqh	cun	10		
1915-04-26	15	55.86	-134.7	293.91		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			55.862	-134.7	nwxw7/8w	225	254	37	29.83	41	40	oqp	cun	10		
1915-04-26	16	56	-134.8	312.19		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	4PM: Stood up Chatham Strait on course NW1/4W.  Stood various courses into Port Conclusion.			55.9987	-134.801	NW1/4W	225	254	30	29.84	42	41	cqp	cun	10		
1915-04-26	17	56.14	-134.91	312.19		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			56.1417	-134.906	NW1/4W	225	254	24	29.84	44	43	cqp	cun	9		
1915-04-26	18	56.24	-134.6	888		9.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	6:55PM: anchored in Port Conclusion			56.2428	-134.6	v	225	254	24	29.86	45	43	cqp	cun	9		
1915-04-26	19	56.27	-134.66	888		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			56.27	-134.66	v	888	888	8	29.90	45	43	cqp	cun	9		
1915-04-26	20	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	"2000: Port Conclusion, Baranof Island"			56.27	-134.66		888	888	5	29.93	44	43	cp	cun	9		
1915-04-26	21	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			56.27	-134.66		888	888	5	29.95	44	43	cp	cun	8		
1915-04-26	22	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			56.27	-134.66		888	888	5	29.98	43	42	cp	cun	9		
1915-04-26	23	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			56.27	-134.66		888	888	5	29.97	42	40	cp	cun	9		
1915-04-26	24	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0139.JPG	 			56.27	-134.66		888	888	5	29.94	41	39	cp	cun	8		
1915-04-27	1	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			56.27	-134.66		888	888	2	29.98	41	38	bc	cu	5		
1915-04-27	2	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			56.27	-134.66		888	888	2	29.97	40	38	bc	cu	5		
1915-04-27	3	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			56.27	-134.66		888	888	5	29.97	40	38	bc	cu	5		
1915-04-27	4	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			56.27	-134.66		888	888	5	29.94	40	38	bc	cu	5		
1915-04-27	5	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			56.27	-134.66		888	888	5	29.96	42	40	bc	cu	5		
1915-04-27	6	56.27	-134.66			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	"6:10AM: up anchor, stood out of Port Conclusion for Port Armstrong, where off entrance saw no vessels, so went ahead up Chatham Strait,NNW1/8W"			56.27	-134.66		0	0	0	29.99	44	42	bc	cu	5		
1915-04-27	7	56.35	-134.58	336.09		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			56.3519	-134.58	nnw1/8w	0	0	0	30.00	45	44	bc	cu	5		
1915-04-27	8	56.5	-134.57	336.09		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			56 30N	134 34W	nnw1/8w	315	344	5	30.01	46	45	bc	cu	5	8AM to Merid: Expiration of Seaman Ben Levine's enlistment is today.  At own request he will be ~ at Juneau.	
1915-04-27	9	56.64	-134.53	336.09		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			56.6434	-134.529		135	164	8	29.98	45	43	c	cu	7		
1915-04-27	10	56.79	-134.49	336.09		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			56.7901	-134.491		135	164	8	29.99	46	43	cp	cu	8		
1915-04-27	11	56.93	-134.46	336.09		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	"11:03AM: Yashi Island abeam, course NxE3/4E 11:03AM: It appears likely that Yashi Island is Yasha Island."			56.9302	-134.455		135	164	8	30.00	45	43	ops	cu	10		
1915-04-27	12	57.02	-134.25	19.69		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			57 1N	134 15W	Nxe3/4e	135	164	8	30.00	46	43	c	cu	8		
1915-04-27	13	57.13	-134.15	16.88		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	"1:31PM: Turnabout Island light bearing ESE1/4E, dist 2.8 mi, stood NE1/4N through Frederick Sound"			57.1273	-134.15	NxE1/2E	68	96	8	29.99	46	43	cph	cun	9		
1915-04-27	14	57.18	-134	42.19		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			57.1847	-133.998	NE1/4N	68	96	8	29.99	46	43	cph	cun	9		
1915-04-27	15	57.24	-133.85	42.19		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	3:55PM: Five Finger Island light house close aboard.  Stood up Stephens Passage.			57.2412	-133.851	NE1/4N	68	96	8	29.95	44	42	op	cun	10		
1915-04-27	16	57.3	-133.69	42.19		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	"4:55PM: McDonald Rock abeam, dist .8 mi, course NW1/2W"			57.3	-133.69	NE1/4N	68	96	8	29.94	44	42	op	cun	10		
1915-04-27	17	57.43	-133.68	888		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			57.43	-133.68	v	202	232	5	29.94	45	43	oq	s	10		
1915-04-27	18	57.58	-133.75	309.38		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			57.5756	-133.749	NW1/2W	202	232	8	29.94	43	42	orm	s	10		
1915-04-27	19	57.72	-133.65	888		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	"7:20PM: Standing various courses up Stephens passage for Harbor Island, where anchored @ 7:20"			57.7207	-133.65	v	202	232	5	29.93	43	42	or	cun	10		
1915-04-27	20	57.75	-133.63	888		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	"2000: Harbor Island, Holkham Bay, Alaska"			57.75	-133.63	v	888	888	5	29.92	42	41	or	cun	10		
1915-04-27	21	57.75	-133.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			57.75	-133.63		888	888	2	29.80	41	40	o	s	10		
1915-04-27	22	57.75	-133.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			57.75	-133.63		888	888	2	29.76	40	38	or	s	10		
1915-04-27	23	57.75	-133.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			57.75	-133.63		888	888	5	29.68	40	38	or	s	10		
1915-04-27	24	57.75	-133.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0140.JPG	 			57.75	-133.63		888	888	5	29.62	40	38	or	s	10		
1915-04-28	1	57.75	-133.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0141.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0141.JPG	 			57.75	-133.63		338	6	2	29.59	40	38	ors	cun	10		
