YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	People	Ships	Other
1912-05-19	21	59.97	-147.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0154.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0154.JPG	 			59.97	-147.69												
1912-05-19	22	59.97	-147.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0154.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0154.JPG	 			59.97	-147.69												
1912-05-19	23	59.97	-147.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0154.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0154.JPG	 			59.97	-147.69												
1912-05-19	24	59.97	-147.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0154.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0154.JPG	 			59.97	-147.69		0	0	0	30.06	52	ocr	n	10			
1912-05-20	1	59.97	-147.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.97	-147.69												
1912-05-20	2	59.97	-147.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.97	-147.69												
1912-05-20	3	59.97	-147.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.97	-147.69												
1912-05-20	4	59.97	-147.69			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	0414:Underway.  0430 cc SSW3/4W			59.97	-147.69		0	0	0	30.03	52	bc	scu	8			
1912-05-20	5	59.95	-147.85	231		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	0537: South end Latouche Is 2.9mi cc SSW1/2W			59.9545	-147.846	231	338	4	2	30.00	48	bc	scu	8			
1912-05-20	6	59.88	-148.07	210		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.8817	-148.065	210	338	4	5	30.00	52	bc	scu	9			
1912-05-20	7	59.81	-148.26	208.12		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.8125	-148.257	SSW1/2W	22	48	8	30.00	50	bc	scu	9			
1912-05-20	8	59.74	-148.45	208.12		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.7443	-148.446	SSW1/2W	22	48	6	30.00	54	bc	scu	9			
1912-05-20	9	59.67	-148.65	208.12		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.6723	-148.645	SSW1/2W	22	48	8	30.00	54	oc	as	10			
1912-05-20	10	59.6	-148.84	208.12		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.6003	-148.844	SSW1/2W	22	48	8	30.00	54	oc	as	10			
1912-05-20	11	59.53	-149.04	208.12		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.5311	-149.035	SSW1/2W	22	48	6	30.00	54	ocr	n	10			
1912-05-20	12	59.46	-149.23	208.12		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	1200: SSW5/8W Noon: Chiswell Is NW1/2W 13mi			59.46	-149.23	SSW1/2W	22	48	6	30.00	52	ocr	n	10			
1912-05-20	13	59.38	-149.45	209.53		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.3813	-149.452	SSW5/8W	338	4	5	29.96	53	ocr	n	10			
1912-05-20	14	59.3	-149.68	209.53		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.3006	-149.678	SSW5/8W	338	4	5	29.99	49	oc	as	10			
1912-05-20	15	59.22	-149.91	209.53		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	1510: Pye Is abm			59.219	-149.907	SSW5/8W	338	4	5	30.00	48	bc	s cu	9			
1912-05-20	16	59.14	-150.14	209.53		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.1365	-150.138	SSW5/8W	338	4	2	30.00	48	bc	s cu	9			
1912-05-20	17	59.05	-150.37	209.53		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			59.0539	-150.368	SSW5/8W	338	4	2	29.99	48	bc	s cu	9			
1912-05-20	18	58.97	-150.6	209.53		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	1815: S1/4W			58.9713	-150.598	SSW5/8W	338	4	2	29.99	48	ocr	n	10			
1912-05-20	19	58.86	-150.75	189		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			58.8607	-150.753	189	338	4	2	29.98	48	bc	s cu	9			
1912-05-20	20	58.74	-150.88	182.81		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			58.7444	-150.883	S1/4W	315	341	2	29.99	46	bc	s cu	9			
1912-05-20	21	58.62	-151.02	182.81		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			58.6207	-151.021	S1/4W	315	341	2	29.99	46	oc	s cu	10			
1912-05-20	22	58.5	-151.15	182.81		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	2240: cc NNE7/8E			58.5	-151.154	S1/4W	315	341	2	29.99	46	oc	s cu	10		"2200: Received telegram, Lighthouse tender Armeria picked up one survivor from barge Haydn Brown on Montague Is where barge struck. Survivor says two bodies now on beach unburied."	
1912-05-20	23	58.46	-151.18	159		2.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			58.4609	-151.175	159	315	341	2	30.00	46	oc	s cu	10			
1912-05-20	24	58.56	-150.89	32.34		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0155.JPG	 			58.5592	-150.885	NNE7/8E	315	341	2	30.00	46	oc	s cu	10			
1912-05-21	1	58.66	-150.59	32.34		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			58.6583	-150.592	NNE7/8E	315	341	2	30.01	47	bc	cu	9			
1912-05-21	2	58.76	-150.29	32.34		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			58.7602	-150.29	NNE7/8E	315	341	2	30.01	48	bc	cu	9			
1912-05-21	3	58.86	-149.99	32.34		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			58.8612	-149.989	NNE7/8E	248	274	2	30.00	49	bc	cu	7			
1912-05-21	4	58.96	-149.69	32.34		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			58.9622	-149.688	NNE7/8E	248	274	2	30.00	48	bc	cu	6			
1912-05-21	5	59.06	-149.4	32.34		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			59.0578	-149.402	NNE7/8E	248	274	2	29.97	48	bc	cu	6			
1912-05-21	6	59.16	-149.1	32.34		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			59.1578	-149.102	NNE7/8E	248	274	2	29.96	48	bc	cu	6			
1912-05-21	7	59.26	-148.79	32.34		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			59.2615	-148.79	NNE7/8E	248	274	2	30.00	52	bc	cu	6			
1912-05-21	8	59.36	-148.48	32.34		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			59.3634	-148.482	NNE7/8E	248	274	2	30.01	52	bc	ci s	8			
1912-05-21	9	59.47	-148.17	32.34		12.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			59.468	-148.165	NNE7/8E	248	274	2	30.02	54	bc	ci s	5			
1912-05-21	10	59.58	-147.84	32.34		12.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	1016: Cape Cleare abm 12.5mi 1025 cc NxE7/8E			59.5762	-147.837	NNE7/8E	248	274	2	30.03	56	bc	ci s	5			
1912-05-21	11	59.7	-147.54	26		12.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			59.7009	-147.539	26	248	274	2	30.03	57	bc	ci s	4			
1912-05-21	12	59.84	-147.26	21.09		12.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	Noon: Off Hinchinbrook Lh N3/4E 30mi.1200: NxE1/4E 1200: Stood Northerly courses along Montague Is close to shore looking for evidence of derelict Haydn Brown. 			59.84	-147.26	NxE7/8E	248	274	2	30.03	57	bc	ci s	4			
1912-05-21	13	59.98	-147.03	14.06		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			59.9795	-147.026	NxE1/4E	135	161	2	29.99	52	bc	ci cu	4			
1912-05-21	14	60.12	-146.78	15.47		12.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	"1425: NExE1/2E. Sighted USLS Armenia on rocks at Cape Hinchinbrook, small steamer standing towards her. 1455 stopped, sent boat to steamer to assess what assistance was desired."			60.1181	-146.779	NxE3/8E	135	161	2	29.99	52	bc	ci cu	4			
1912-05-21	15	60.2	-146.63	16.88		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	"1510: Off Cape Hinchinbrook. As Armeria's main deck was awash at present high tide, it was deemed to postpone operations untill low water."			60.2	-146.63	NxE1/2E	135	161	2	29.99	54	bc	ci cu	4			
1912-05-21	16	60.2	-146.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	1620: Got Underway			60.2	-146.63		270	296	2	30.00	52	bc	ci cu	4			
1912-05-21	17	60.27	-146.74	888		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	1739: Port Etches			60.2732	-146.74	v	0	0	0	29.98	55	bc	ci cu	4			
1912-05-21	18	60.33	-146.6	888		3.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			60.33	-146.6	v	0	0	0	29.98	56	bc	ci cu	4			
1912-05-21	19	60.33	-146.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			60.33	-146.6							bc					
1912-05-21	20	60.33	-146.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			60.33	-146.6		0	0	0	30.00	58	bc	ci	3			
1912-05-21	21	60.33	-146.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			60.33	-146.6							bc					
1912-05-21	22	60.33	-146.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			60.33	-146.6							bc					
1912-05-21	23	60.33	-146.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/4068/24406826/content/dc-metro/rg-026/585454/0001-A1/Manning-1912/Manning-1912_0156.JPG	 			60.33	-146.6							bc					
