YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	Flora&Fauna	Ships
1909-09-23	20	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	 			57.13			112	128	8	29.92	46	oc	a s	10		
1909-09-23	21	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	 			57.13												
1909-09-23	22	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	 			57.13												
1909-09-23	23	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	 			57.13												
1909-09-23	24	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0273.JPG	 			57.13			112	128	8	29.85	45	oc	n	10		
1909-09-24	1	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	2	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	3	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	4	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13			112	128	8	29.80	45	ocr	n	10		
1909-09-24	5	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	6	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	7	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	8	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13			112	128	8	29.72	45	ocr	n	10		
1909-09-24	9	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	10	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	11	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	12	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	"Noon: Village Cove, St Paul Id"			57.13			68	82	8	29.68	44	ocr	n	10		
1909-09-24	13	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	14	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	15	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	16	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13			68	82	8	29.68	46	oc	s cu	10		
1909-09-24	17	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	18	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	19	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	20	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13			68	82	5	29.70	46	oc	s cu	10		
1909-09-24	21	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	22	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	23	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13												
1909-09-24	24	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0274.JPG	 			57.13			68	82	8	29.72	42	oc	s cu	10		
1909-09-25	1	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	2	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	3	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	4	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13			68	82	8	29.76	44	oc	s cu	10		
1909-09-25	5	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	6	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	7	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	8	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13			68	82	8	29.78	48	bc	cu	9		
1909-09-25	9	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	10	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	11	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	12	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	"Noon: Village Cove, St Paul Id"			57.13			68	82	8	29.80	45	bc	a s	10		
1909-09-25	13	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	14	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	15	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	16	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13			68	82	8	29.79	45	bc	s cu	9		
1909-09-25	17	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	18	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	19	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	20	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13			68	82	5	29.81	45	bc	s cu	8		
1909-09-25	21	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	22	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	23	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13												
1909-09-25	24	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0275.JPG	 			57.13			68	82	5	29.82	45	bc	s cu	8		
1909-09-26	1	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0276.JPG	 			57.13												
1909-09-26	2	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0276.JPG	 			57.13												
1909-09-26	3	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0276.JPG	 			57.13												
1909-09-26	4	57.13	-170.28			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0276.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4056/24405638/content/dc-metro/rg-026/585454/0001-A1/Manning-1909/Manning-1909_0276.JPG	 			57.13			22	38	8	29.92	43	bc	a s	6		
