YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount
1914-05-22	20	54.79	-162.75	888	99.2	7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	Umga Island brg NE1/2E Mag 1 mile						281	299	19	30.01	41	40	40	bc	Cu-N	8
1914-05-22	21	54.7	-162.91	888	6.4	7.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	"2145: Cape Pankof, abeam, distant 1 mile"						315	333	19	30.05	41	40		bc	Cu-N	8
1914-05-22	22	54.64	-163.11	225	14.1	7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	 						315	333	8	30.08	41	40	40	bc	Cu-N	4
1914-05-22	23	54.59	-163.29	225	21.2	7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	 						0	0	0	30.1	41	40		bc	cu	1
1914-05-22	24	54.54	-163.45	225	27.2	6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0174.JPG	 						248	266	19	30.12	41	40	40	bc	cu	5
1914-05-23	1	54.5	-163.58	225	32.3	5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						270	288	24	30.1	40	39		bc	S-Cu	2
1914-05-23	2	54.46	-163.74	225	38.5	6.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						270	288	19	30.1	40	38	40	bc	S-Cu	3
1914-05-23	3	54.4	-163.92	225	45.4	6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						248	266	13	30.14	40	38		bc	S-Cu	8
1914-05-23	4	54.35	-164.09	225	52	6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						248	266	13	30.16	40	38	40	bc	S-Cu	9
1914-05-23	5	54.37	-164.29	258.75	58.9	6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						248	266	13	30.19	41	39		bc	S-N	9
1914-05-23	6	54.4	-164.48	888	65.8	6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	"0620: off Arch Point, Unimak Island"						236	254	13	30.18	41	39	39	oc	S-N	10
1914-05-23	7	54.38	-164.68	888		6.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	0718: Stopped						236	254	13	30.18	41	40		oc	S-N	10
1914-05-23	8	54.37	-164.74	888		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	"8 AM: Scotch Cap Lighthouse, Unimak Island, NxW, 1 mile 0800: Started"						270	288	8	30.19	41	39	39	bc	S-N	9
1914-05-23	9	54.36	-164.92	241.88	74.3	6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						0	0	0	30.21	43	41		oc	S	10
1914-05-23	10	54.35	-165.14	241.88	82.1	7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						146	164	2	30.19	42	41	39	oc	S	10
1914-05-23	11	54.34	-165.36	241.88	89.8	7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						146	164	5	30.16	42	41		oc	S	10
1914-05-23	12	54.33	-165.57	241.88	97.1	7.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	"Noon: Akun Head, Akun Island, SSW 3/4 W, 3 miles"						124	142	5	30.13	43	42	39	oc	S	10
1914-05-23	13	54.29	-165.74	225	3.6	6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						888	888	2	30.1	45	43		oc	S-Cu	10
1914-05-23	14	54.24	-165.93	222.19	11.2	7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	"1400: off North Head, Akutan Island 1400: Stopped 1450: Started"						888	888	5	30.1	44	42	39	oc	S-Cu	10
1914-05-23	15	54.23	-165.98	236.25	12.8	1.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	"1525: Lava Point, abeam, 1.7 miles"						888	888	5	30.04	45	43		oc	S-Cu	10
1914-05-23	16	54.13	-166.14	202.5	20.3	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						888	888	5	30.03	44	42	39	oc	S-Cu	10
1914-05-23	17	54.04	-166.31	888	28.1	7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	1720: Priest Rock abeam						888	888	5	30.03	44	42		oc	S-Cu	10
1914-05-23	18	53.95	-166.46	888	36.5	8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						888	888	5	30.03	42	41	39	"oc,"	s-n	10
1914-05-23	19	53.89	-166.52	191.25		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	1920: Stopped						888	888	2	30	42	43		bc	cu-n	9
1914-05-23	20	53.88	-166.53	888		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	8 PM: Unalaska						225	243	19	30	46	43	42	bc	cu-n	9
1914-05-23	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 															
1914-05-23	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						315	333	19	30.06	41	40	42	oc	cu-n	8
1914-05-23	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 															
1914-05-23	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0176.JPG	 						270	288	19	30.1	41	40	42	ocq	cu-n	10
1914-05-24	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	19	30.16	40	37	42	bcq	Cu-N	6
1914-05-24	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	19	30.18	40	37	42	bcq	Cu-N	6
1914-05-24	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	19	30.25	41	37	42	bcq	Cu-N	5
1914-05-24	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	19	30.28	41	38	42	bcq	Cu-N	5
1914-05-24	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	19	30.28	43	38	42	bcq	cu	4
1914-05-24	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	Noon: Unalaska						270	288	24	30.3	45	41	42	bcq	cu	5
1914-05-24	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	19	30.33	45	39	42	bc	Cu	5
1914-05-24	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	19	30.35	43	39	42	bc	Cu-N	8
1914-05-24	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	19	30.35	43	39	42	bc	Cu-N	9
1914-05-24	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	13	30.35	41	39	42	bc	Cu-N	7
1914-05-24	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	5	30.4	42	38	42	bc	Cu	1
1914-05-24	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 															
1914-05-24	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0177.JPG	 						270	288	5	30.4	43	39	42	bc	Cu	2
1914-05-25	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	 															
1914-05-25	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	 						0	0	0	30.4	44	40	42	bc	s-cu	9
1914-05-25	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	 															
1914-05-25	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	 						888	888	2	30.4	43	39	42	bc	s-cu	8
1914-05-25	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	 															
1914-05-25	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	 						888	888	2	30.38	42	40	42	oc	cu-n	10
1914-05-25	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	 															
1914-05-25	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0178.JPG	 						888	888	2	30.42	45	44	42	bc	cu-n	8
