YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Refueling
1913-02-14	17	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg				32.72	-117.18												
1913-02-14	18	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg				32.72	-117.18												
1913-02-14	19	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg				32.72	-117.18												
1913-02-14	20	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg				32.72	-117.18		292	308	2	30.23	54	54	56	bc	S	1	
1913-02-14	21	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg				32.72	-117.18												
1913-02-14	22	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg				32.72	-117.18												
1913-02-14	23	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg				32.72	-117.18												
1913-02-14	24	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_050.jpg				32.72	-117.18		0	0	0	30.21	51	51	56	om	Fog	10	
1913-02-15	1	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	2	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	3	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	4	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18		0	0	0	30.18	50	50	56	om	Fog	10	
1913-02-15	5	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	6	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	7	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	8	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18		0	0	0	30.20	50	50	56	om	Fog	10	
1913-02-15	9	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	10	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	11	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	12	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	"Noon: San Diego, Calif."			32.72	-117.18		315	331	5	30.17	57	56	57	bc	Ci.S	1	
1913-02-15	13	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	14	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	15	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	16	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18		292	308	5	30.12	61	60	57	bc	Ci	1	
1913-02-15	17	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	18	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	19	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	20	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18		0	0	0	30.12	60	59	57	b	'-	0	
1913-02-15	21	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	22	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	23	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18												
1913-02-15	24	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_051.jpg				32.72	-117.18		0	0	0	30.14	55	55	57	b	'-	0	
1913-02-16	1	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	2	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	3	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	4	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18		0	0	0	30.13	53	53	57	bc	S	1	
1913-02-16	5	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	6	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	7	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	8	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18		0	0	0	30.14	50	50	57	bf	Fog	8	
1913-02-16	9	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	10	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	11	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	12	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	"Noon: San Diego, Calif."			32.72	-117.18		225	241	2	30.13	57	57	57	bc	Ci.S	7	
1913-02-16	13	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	14	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	15	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	16	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18		225	241	5	30.10	59	58	57	bc	Ci Cu	8	
1913-02-16	17	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	18	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	19	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	20	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18		888	888	2	30.10	55	55	57	bc	S	8	
1913-02-16	21	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	22	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
1913-02-16	23	32.72	-117.18			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/63/9192/6919263/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol107/26-159A-bear-vol107_052.jpg				32.72	-117.18												
