YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	TSI	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1947-04-18	10	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						150	1	29.93		70	64			2	st	as		30	190	6	4			
1947-04-18	11	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						170	1	29.92		68	63			2	st	as		25	190	5	4			
1947-04-18	12	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						170	1	29.9		67	62			2	st	as		25	170	5	4			
1947-04-18	13	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						180	1	29.9		65	61			2	st	as		25	180	8	4			
1947-04-18	14	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						180	1	29.9		67	62			2	st	as		25	180	8	4			
1947-04-18	15	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						180	1	29.9		67	62			2	st	as		25	180	8	4			
1947-04-18	16	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						170	1	29.9		67	62			2	st	as		25	170	5	4			
1947-04-18	17	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						170	1	29.9		67	62			2	st	as		25	170	5	4			
1947-04-18	18	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						180	1	29.9		63	61			2	st	as		25	180	8	4			
1947-04-18	19	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						140	1	29.9		63	61			2	st	as		25	140	6	4			
1947-04-18	20	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						130	1	29.92		63	62			2	st	as		25	130	8	4			
1947-04-18	21	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						120	1	29.93		62	61			2	st	as	cs	20	130	7	4			
1947-04-18	22	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						120	1	29.94		62	61			2	st	as	cs	21	120	6	4			
1947-04-18	23	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						110	1	29.94		61	60			2	st	as		20	120	7	4			
1947-04-18	24	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0038.jpg	 						110	1	29.95		60	60			2	st	as		20	120	8	4			
1947-04-19	1	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0041.jpg	 						115	2	29.95		60	60			2		as		20	115	7	2		Top of Page: USS Helena	
1947-04-19	2	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						110	2	29.94		60	60			2		as		21	115	7	2			
1947-04-19	3	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						115	1	29.94		60	60			2		as		19	115	8	2			
1947-04-19	4	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						125	1	29.94		60	60			2		as		20	125	9	2			
1947-04-19	5	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						125	1	29.95		60	60			2		as		20	125	9	2			
1947-04-19	6	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						80	1	29.98		60	59			2		as		25	80	10	4			
1947-04-19	7	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						100	1	29.99		60	60			3		as		25	100	10	4			
1947-04-19	8	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						100	1	29.99		60	60			3		as		20	100	10	4			
1947-04-19	9	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						100	1	30		61	60			3		st		15	100	10	4			
1947-04-19	10	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						100	1	30.01		62	61			3		st		15	100	10	2			
1947-04-19	11	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						100	1	30		64	62			3		st		15	100	10	2			
1947-04-19	12	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						160	2	29.98		68	66			3	sc			25	150	10	2			
1947-04-19	13	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						160	3	29.98		69	67			2	sc			25	150	9	4			
1947-04-19	14	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						190	3	29.97		68	65			2	sc			25	170	8	4			
1947-04-19	15	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						185	3	29.96		67	65			1	st	as		25	170	4	4			
1947-04-19	16	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						180	3	29.95		67	65			1		as		25	170	4	4			
1947-04-19	17	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						180	2	29.96		65	64			3		as		25	180	9	4			
1947-04-19	18	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						185	2	29.95		65	64			3		as		25	180	9	4			
1947-04-19	19	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						185	3	29.99		63	64			3		as		25	185	9	4			
1947-04-19	20	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						185	3	30		62	62			3		as		25	185	9	4			
1947-04-19	21	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						185	3	30.02		62	62			3		as		25	185	10	4			
1947-04-19	22	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						185	3	30.02		62	62			3		as		25	185	10	4			
1947-04-19	23	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						185	3	30.02		61	61			3		as		25	185	10	4			
1947-04-19	24	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0040.jpg	 						185	3	30.02		60	59			3	sc			25	185	10	4			
1947-04-20	1	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0042.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0042.jpg	 						185	2	30		60	59			3	sc			35	185	10	4			
1947-04-20	2	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0042.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0042.jpg	 						185	2	29.99		60	59			3	sc			35	185	10	4			
1947-04-20	3	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0042.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0042.jpg	 						185	2	29.99		60	59			3	sc			35	185	10	4			
1947-04-20	4	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0042.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/978/12097882/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-04/burton-island-agb-1-1947-04-0042.jpg	 						185	3	29.99		60	59			3	sc			35	185	10	4			
