YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships
1933-07-09	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 						0	0	0	30.10	49	47		o	a s	225	10	20		0803: USCGC Chelan
1933-07-09	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	Noon: Unalaska						360	13	5	30.10	55	51		c	a-cu	225	9	20		
1933-07-09	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 																			
1933-07-09	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 						45	58	2	30.12	54	50		o	cu-n	45	10	20		1630: USCGC Alert
1933-07-09	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	1707: Got Underway. cc var. 1725 cc 40. 1735 cc 10. 1740 cc 32.																			
1933-07-09	18	54.05	-166.38	24		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	"1800: Priest Rock brg 137 dist 2.8 mi, cc 95. Stnding thru AKutan Pass."					95	315	328	5	30.14	46	44	46	o	s	315	10	20		
1933-07-09	19	54.02	-165.95	95		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	1953: cc 94					95	315	328	5	30.14	46	44	42	c	s cu	315	9	20		
1933-07-09	20	53.98	-165.52	95		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 			53 59N	165 31W	94	315	328	5	30.14	47	45	42	c	s cu	315	7	20		
1933-07-09	21	53.95	-165.1	94		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 					94	360	13	5	30.16	45	43	42	c	s-cu	315	8	20		
1933-07-09	22	53.92	-164.67	94		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 					94	360	13	5	30.16	44	42	44	c	a-cu	315	9	20		
1933-07-09	23	53.89	-164.25	94		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	2333: cc 87					94	360	13	5	30.17	44	42	44	c	a-cu	315	9	20		
1933-07-09	24	53.87	-163.83	91		14.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0052.JPG	 					87	360	13	5	30.17	43	42	44	c	cu-n	315	8	20		
1933-07-10	1	53.87	-163.4	87		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					87	360	17	5	30.17	43	42	44	c	a-cu	360	6	20		
1933-07-10	2	53.87	-162.98	87		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					87	360	17	5	30.18	43	42	44	o	cu-n	360	10	20		
1933-07-10	3	53.87	-162.56	87		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					87	360	17	5	30.17	45	44	44	o	cu-n	360	10	20		
1933-07-10	4	53.86	-162.13	87		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					87	360	17	5	30.17	46	44	44	o	cu-n	360	10	20		
1933-07-10	5	53.86	-161.71	87		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					87	45	62	5	30.17	46	44	46	c	cu-n	360	9	20		
1933-07-10	6	53.86	-161.28	87		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					87	45	62	2	30.18	47	45	46	c	a-cu	360	9	20		
1933-07-10	7	53.86	-160.86	87		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					87	360	17	2	30.19	48	45	46	c	a-cu	360	8	20		
1933-07-10	8	53.86	-160.43	87		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	0847: cc 92			54 4N	160 22W	87	360	17	2	30.19	48	46	46	c	a-cu	360	9	20		
1933-07-10	9	53.85	-160	88		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	5	30.19	49	47	48	c	a-cu	360	8	50		
1933-07-10	10	53.83	-159.58	92		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	5	30.19	51	48	48	c	cu	360	7	50		
1933-07-10	11	53.81	-159.16	92		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	5	30.19	51	47	48	c	cu	360	6	50		
1933-07-10	12	53.78	-158.73	92		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 			53 47N	158 44W	92	315	332	5	30.19	50	47	48	bc	ci-cu	360	3	50		
1933-07-10	13	53.8	-158.31	92		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	8	30.21	50	47	48	bc	ci-s	360	2	50		
1933-07-10	14	53.81	-157.89	92		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	8	30.22	50	47	48	bc	ci-s	360	2	50		
1933-07-10	15	53.83	-157.46	92		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	8	30.20	50	47	48	bc	ci-s	360	4	50		
1933-07-10	16	53.84	-157.04	92		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	8	30.20	52	48	48	bc	ci-s	360	5	50		
1933-07-10	17	53.86	-156.62	92		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	5	30.20	58	53	50	bc	ci-s	360	4	20		
1933-07-10	18	53.87	-156.2	92		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	5	30.20	60	55	50	bc	ci-s	360	5	20		
1933-07-10	19	53.89	-155.77	92		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					92	315	332	5	30.20	53	50	50	c	s cu	360	8	20		
1933-07-10	20	53.9	-155.35	92		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	2000: Set ship's clocks ahead on ehour to zone +10 time.			53 54N	155 21W	92	315	332	5	30.20	53	50	50	c	s cu	360	7	20		
1933-07-10	21	53.9	-155.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	2150: cc 96																			
1933-07-10	22	53.89	-154.92	93		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					96	315	336	2	30.21	50	48	48	c	s-cu	360	8	20		
1933-07-10	23	53.86	-154.49	96		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					96	315	336	2	30.20	48	47	46	c	s-cu	360	8	20		
1933-07-10	24	53.83	-154.08	96		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0054.JPG	 					96	315	336	2	30.20	50	48	46	c	s-cu	360	8	20		
1933-07-11	1	53.81	-153.65	96		14.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	 					96	315	336	5	30.20	49	46	46	c	a-cu	337.5	7	20		
1933-07-11	2	53.78	-153.24	96		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	 					96	315	336	5	30.20	49	47	46	c	a-cu	337.5	7	20		
1933-07-11	3	53.75	-152.82	96		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	 					96	315	336	5	30.20	49	47	46	c	cu	360	9	20		
1933-07-11	4	53.73	-152.4	96		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	 					96	315	336	5	30.20	51	49	46	c	cu	45	8	20		
1933-07-11	5	53.7	-151.97	96		15.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	 					96	225	246	5	30.20	50	48	46	o	a-cu	180	10	20		
1933-07-11	6	53.67	-151.54	96		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	 					96	225	246	5	30.20	50	48	46	o	a-cu	180	10	20		
1933-07-11	7	53.64	-151.11	96		15.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	 					96	225	246	5	30.20	51	48	46	o	a-cu	180	10	20		
1933-07-11	8	53.62	-150.68	96		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	 			53 37N	150 41W	96	225	246	5	30.20	51	48	46	o	a-cu	180	10	20		
1933-07-11	9	53.59	-150.26	96		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	0938: cc 100.					96	225	246	5	30.21	51	48	46	o	a-cu	180	10	20		
1933-07-11	10	53.56	-149.84	97		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/6672/23667281/content/dc-metro/rg-026/585454/0002/Shoshone-b2201/Shoshone-b2201_0055.JPG	 					10	225	246	5	30.21	53	50	46	o	a-cu	180	10	20		
