YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Merc Baro	Alt Baro Notes	Aneroid Baro	Aneroid - Merc	Baro Orig	Merc Only
1873-07-06	11	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						203	200	8		86	86			bc	cir strat	3							29.56	
1873-07-06	12	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						203	200	5	29.62	89	89			bc	cir strat	4			29.62			0.00	29.54	29.62
1873-07-06	13	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						203	200	5		90	91			bc	cir strat	4							29.53	
1873-07-06	14	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						203	200	5		92	93			bc	cir cum strat	3							29.53	
1873-07-06	15	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						203	200	5		92	93			bc	cir cum strat	5							29.52	
1873-07-06	16	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						203	200	5	29.62	92	93			bc	cir cum strat	4			29.62			0.00	29.52	29.62
1873-07-06	17	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						315	312	13		89	89			bcpqr	cir nimb cir strat	2							29.52	
1873-07-06	18	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						888	888	6		89	89			bc	cir cum strat	5							29.52	
1873-07-06	19	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						135	132	1		89	89			bc	cir cum strat	4							29.52	
1873-07-06	20	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						169	166	1	29.65	87	88			bc	cir cum strat	5			29.65			0.00	29.52	29.65
1873-07-06	21	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						225	222	1		83	84			bc	cir cum strat	1							29.60	
1873-07-06	22	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						225	222	1		83	84			bc	cir cum strat	1							29.60	
1873-07-06	23	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						225	222	1		83	84			bc	cir cum strat	1							29.61	
1873-07-06	24	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-033.JPG	 						225	222	1	29.67	83	84			bc	cir cum strat	1			29.67			0.00	29.62	29.67
1873-07-07	1	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						135	132	2		82	82			bc	cirro-cum & stratus	3							29.62	
1873-07-07	2	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						158	155	2		82	82			bc	cirro-cum & stratus	3							29.62	
1873-07-07	3	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						158	155	2		82	81			bc	cirro-cum & stratus	4							29.62	
1873-07-07	4	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						158	155	2	29.66	82	81			bc	cirro-cum & stratus	2			29.66			0.00	29.62	29.66
1873-07-07	5	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		82	82			bc	cirro-cum & stratus	4							29.63	
1873-07-07	6	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		83	83			bc	cirro-cum & stratus	3							29.63	
1873-07-07	7	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		83	83			bc	cir cum str cum str	4							29.64	
1873-07-07	8	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2	29.67	84	85			bc	cir cum str cum str	3			29.67			0.00	29.64	29.67
1873-07-07	9	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		85	86			bc	cir cum cum strat	3							29.60	
1873-07-07	10	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		86	87			bc	cir cum cum strat	4							29.59	
1873-07-07	11	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		86	87			bc	cir cum cum strat	4							29.59	
1873-07-07	12	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2	29.66	87	88			bc	cir cum cum strat	2			29.66			0.00	29.58	29.66
1873-07-07	13	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		89	91			bc	cum-strat & cum	2							29.57	
1873-07-07	14	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		90	91			bc	cum	3							29.53	
1873-07-07	15	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						225	222	2		91	92			bc	cum	1							29.53	
1873-07-07	16	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2	29.66	91	93			bc	cum	1			29.66			0.00	29.53	29.66
1873-07-07	17	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		91	93			bc	cum strat	1							29.54	
1873-07-07	18	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		92	94			bc	cum strat	2							29.54	
1873-07-07	19	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2		92	94			bc	cum strat	1							29.56	
1873-07-07	20	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						180	177	2	29.66	90	92			bc	cirrus & stratus	1			29.66			0.00	29.56	29.66
1873-07-07	21	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						135	132	2		86	86			bc	cirrus & stratus	8							29.57	
1873-07-07	22	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						135	132	5		85	83			bcl	cirrus & stratus	8							29.58	
1873-07-07	23	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						135	132	5		84	84			bcl	cirrus & stratus	7							29.58	
1873-07-07	24	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-034.JPG	 						135	132	5	29.66	84	83			bcl	cirrus & stratus	1			29.66			0.00	29.58	29.66
1873-07-08	1	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						135	132	2		84	84			bcl	cirro cum nimb	1							29.60	
1873-07-08	2	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						135	132	2		84	84			bcl	cirro cum nimb	1							29.60	
1873-07-08	3	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						135	132	2		84	84			bcl	cirro cum nimb	1							29.60	
1873-07-08	4	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						135	132	2	29.65	84	84			bcl	cirro cum nimb	1			29.65			0.00	29.60	29.65
1873-07-08	5	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						135	132	2		83	82			bc	cirro cum cum	4							29.62	
1873-07-08	6	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						135	132	2		83	82			bc	cirro cum cum	5							29.63	
1873-07-08	7	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						135	132	2		83	83			bc	cirro cum cum	4							29.64	
1873-07-08	8	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						135	132	2	29.65	83	83			bc	cirro cum cum	3			29.65			0.00	29.64	29.65
1873-07-08	9	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						349	346	5		84	85			oc	cum & nim	0							29.61	
1873-07-08	10	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						338	335	2		84	84			oc	cum & nim	0		1030AM: PM Str !Oregonian! steamed out to buoy.					29.61	
1873-07-08	11	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						338	335	2		84	84			oc	cum & nim	0							29.61	
1873-07-08	12	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						338	335	2	29.66	84	85			bc	cum & nim	0		1245: PMS !Costa Rica! came up the river and went alongside the wharf.	29.66			0.00	29.61	29.66
1873-07-08	13	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						23	20	2		85	85			bc	cumulus	2							29.57	
1873-07-08	14	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						23	20	2		86	86			bc	cumulus	3							29.57	
1873-07-08	15	31.25	121.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-035.JPG	 						23	20	2		86	86			bc	cumulus	3							29.57	
