YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	Amount	VisM	Ships	Other
1928-09-24	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	2	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	3	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	4	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53		79	93	5	29.69	40		o	cun	10			
1928-09-24	5	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	6	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	7	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	8	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53		79	93	8	29.65	44		o	cun	10			
1928-09-24	9	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	10	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	11	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	12	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	Noon: Unalaska			53.88	-166.53		56	70	1	29.66	47		or	n	10			
1928-09-24	13	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	14	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	15	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	16	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53		22	36	5	29.63	47		orz	n	10			
1928-09-24	17	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	18	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	19	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	20	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53		68	82	2	29.63	45		or	n	10			
1928-09-24	21	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	22	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	23	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53													
1928-09-24	24	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0029.JPG	 			53.88	-166.53				0	29.64	45		or	n	10			
1928-09-25	1	53.88	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6851/23685183/content/dc-metro/rg-026/585454/0002/Haida-1928-09/Haida-1928-09_0030.JPG	 			53.88	-166.53													
