YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1879-01-03	13	12.51	100.94	326.25		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	 					NW b N	326	328	13	30.12	80	75	67	78	bc	cir strat	9				
1879-01-03	14	12.59	100.87	326.25		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	1400h: cc N b W1/2W					NW b N	326	328	13	30.09	79	73	65	78	bc	cir strat	8				
1879-01-03	15	12.69	100.83	343.12		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	 					N b W1/2W	349	351	16	30.06	78	73	65	76	bc	cir strat	8				
1879-01-03	16	12.78	100.80	343.12		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	 					N b W1/2W	349	351	16	30.08	80	75	66	76	bc	cir strat	8				
1879-01-03	17	12.88	100.76	343.12		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	1700h: cc N3/4W					N b W1/2W	349	351	19	30.08	80	75	66	76	bc	cir 	9				
1879-01-03	18	12.98	100.74	351.56		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	 					N3/4W	349	351	19	30.09	79	75	67	76	bc	cir 	9				
1879-01-03	19	13.07	100.72	351.56		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	 					N3/4W	338	340	19	30.11	81	76	66	76	bc	cir 	9				
1879-01-03	20	13.17	100.70	351.56		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	"2040h: sighted light at mouth of Menam Chan one point on port bow, cc NNW"					N3/4W	338	340	19	30.14	81	76	66	76	bc	cum strat	9				
1879-01-03	21	13.28	100.67	348.75		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	"2145h: Came to. Light at mouth of Menam Chan Phya or Bangkok River, bearing NW b N (mag)"					N b W	338	340	13	30.15	78	72	64	74	bc	cum strat	9				
1879-01-03	22	13.36	100.61	326.25		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	 					NW b N	338	340	13	30.15	76	71	64	74	bc	cum strat	9				
1879-01-03	23	13.36	100.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	 					NNW	338	340	13	30.16	74	69	62	74	bc	cum strat	9				
1879-01-03	24	13.36	100.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0172.JPG	 					NNW	338	340	13	30.16	70	69	62	74	bc	cum strat	8				
1879-01-04	1	13.36	100.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NNW	338	340	8	30.14	70	68	61	73	bc	cir	9				
1879-01-04	2	13.36	100.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NNW	338	340	8	30.13	70	68	61	73	bc	cir	9				
1879-01-04	3	13.36	100.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NNW	338	340	8	30.12	70	68	61	73	bc	cir	9				
1879-01-04	4	13.36	100.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NNW	338	340	8	30.12	69	68	61	73	bc	cir	9				
1879-01-04	5	13.36	100.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					N1/2W	338	340	13	30.12	68	66	61	73	bc	cir	9				
1879-01-04	6	13.36	100.61			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	"0645h: Hove up anchor and steamed ahead, standing in for mouth of Menam River"					N1/2W	338	340	13	30.12	68	66	61	73	bc	cir	9				
1879-01-04	7	13.36	100.60	258.75		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					W b S	338	340	13	30.14	69	67	62	73	bc	cir	9				
1879-01-04	8	13.43	100.59	336		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NNE	360	2	13	30.15	68	67	62	74	bc	cir	9				
1879-01-04	9	13.53	100.60	359		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	0900h: entered river 0930h stopped off Pattnam 0935h started ahead again					NE b N / NNW	360	2	13	30.17	69	69	63	70	bc	cir	9				
1879-01-04	10	13.61	100.57	358		5.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NNE / NW	360	2	13	30.17	72	72	64	70	bc	cir	7				
1879-01-04	11	13.68	100.59	33		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	1150h: Anchored. came to 					NE / W	270	272	8	30.19	77	76	66	72	bc	cir	9				
1879-01-04	12	13.68	100.52	268		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					S b W / NW	360	2	8	30.19	79	79	69	72	bc	cir	9				
1879-01-04	13	13.68	100.52			v		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NE 	360	2	8	30.16	80	84	69	73	bc	cir strat	9				
1879-01-04	14	13.68	100.52			v		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NE 	360	2	6	30.14	80	83	68	73	bc	cir strat	9				
1879-01-04	15	13.68	100.52			v		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NE 	360	2	6	30.09	81	81	68	73	bc	cir strat	9				
1879-01-04	16	13.68	100.52			v		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NW b N	360	2	6	30.10	81	81	68	72	bc	cir strat	9				
1879-01-04	17	13.68	100.52			v		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	1725h: Got Underway. up anchor and got underweigh					NW b N	45	47	8	30.09	80	80	68	75	bc	cir strat	9				
1879-01-04	18	13.72	100.51	888		2.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	"1802h: anchored off American Consul, moved ship port anchor up stream"					NE b N	45	47	5	30.09	80	80	68	75	bc	cir strat	9				
1879-01-04	19	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NE b N	45	47	5	30.09	77	76	70	70	b	cir strat	10				
1879-01-04	20	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NE b N	45	47	5	30.09	77	76	70	70	b	cir strat	10				
1879-01-04	21	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NE b N	326	328	5	30.12	76	73	66	71	bc	cir strat	9				
1879-01-04	22	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NE b N	326	328	5	30.12	76	73	66	71	bc	cir strat	9				
1879-01-04	23	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NE b N	326	328	5	30.12	75	73	66	71	bc	cir strat	9				
1879-01-04	24	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0173.JPG	 					NE b N	338	340	5	30.12	74	71	65	71	bc	cir strat	9				
1879-01-05	1	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	2	30.12	73	70	64	70	b		10				
1879-01-05	2	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	2	30.12	72	69	63	70	b		10				
1879-01-05	3	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	2	30.12	72	68	62	70	bc	cum cir	8				
1879-01-05	4	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	2	30.12	72	68	65	70	bc	cum cir	6				
1879-01-05	5	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	5	30.12	68	67	61	70	bc	cir strat	8				
1879-01-05	6	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	6	30.11	67	65	61	70	bc	cir strat	8				
1879-01-05	7	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	8	30.11	67	65	61	70	bc	cir strat	5				
1879-01-05	8	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	"8AM: Moored in Bangkok Harbor, Siam"						360	2	6	30.12	69	68	63	70	bc	cir strat	4				
1879-01-05	9	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	6	30.15	73	71	64	70	bc	cir strat	3				
1879-01-05	10	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	6	30.17	77	75	66	71	bc	cir strat	7				
1879-01-05	11	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	5	30.17	78	77	67	72	bc	cir cum strat	9				
1879-01-05	12	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	5	30.17	80	79	67	72	bc	cir cum strat	9				
1879-01-05	13	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						315	317	2	30.15	81	81	68	72	bc	cir cum strat	9				
1879-01-05	14	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						315	317	3	30.14	83	81	68	72	bc	cir cum strat	8				
1879-01-05	15	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						315	317	3	30.09	83	82	68	72	bc	cir cum strat	8				
1879-01-05	16	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						315	317	2	30.08	83	82	68	72	bc	cir cum strat	8				
1879-01-05	17	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						338	340	3	30.06	82	81	68	71	bc	cir cum strat	8				
1879-01-05	18	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						338	340	2	30.06	80	79	68	71	bc	cir cum strat	8				
1879-01-05	19	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	2	30.07	77	76	67	70	bc	cir cum strat	8				
1879-01-05	20	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	2	30.08	76	74	67	70	bc	cir cum strat	9				
1879-01-05	21	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						360	2	2	30.11	74	73	67	70	b		10				
1879-01-05	22	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						0	0	0	30.11	72	72	65	70	b		10				
1879-01-05	23	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						0	0	0	30.11	71	70	64	70	b		10				
1879-01-05	24	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0174.JPG	 						0	0	0	30.11	70	69	64	70	b		10				
1879-01-06	1	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	 						360	2	8	30.12	69	68	64	71	b		10				
1879-01-06	2	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	 						360	2	8	30.12	69	67	65	71	b		10				
1879-01-06	3	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	 						360	2	8	30.10	67	67	65	71	b		10				
1879-01-06	4	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	 						360	2	8	30.08	67	66	63	71	b		10				
1879-01-06	5	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	 						349	351	8	30.06	66	65	60	70	bm		10				
1879-01-06	6	13.72	100.51			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/ashuelot-vol38of46/ashuelot-vol38of46_0175.JPG	0600h: z weather code seems to be haze						338	340	8	30.06	66	64	60	70	bcm	cir strat	9				
