YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1941-08-01	19	53.89	-166.52		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	1959: Got Underway. Various courses enroute to Dutch Harbor.																	
1941-08-01	20	53.89	-166.52		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	 					v	202.5	2	30.09	62	59		c	A Cu		8	20	
1941-08-01	21	53.90	-166.53	888	 	2.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	 																	
1941-08-01	22	53.90	-166.53		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	2223: Moored. port side to Siems Dryke Dock at Dutch Harbor.																	
1941-08-01	23	53.90	-166.53		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	 																	
1941-08-01	24	53.90	-166.53		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0001.JPG	Midnight: Moored. port side to Siems-Drake wharf at Dutch Harbor.						202.5	5	30.13	62	59		c	A Cu		4	20	
1941-08-02	1	53.90	-166.53		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0003.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0004.JPG	 																	
1941-08-02	2	53.90	-166.53		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0003.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0003.JPG	 						225	8	30.15	61	59		c	S Cu		8	7	
1941-08-02	3	53.90	-166.53		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0003.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0003.JPG	"0300: Got Underway. Various courses 0314: 14 0322: Ulakato Head abeam to port, dist 0.5 miles."																	
1941-08-02	4	54.00	-166.48	14	 	6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0003.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0003.JPG	0405: CC 43. Determined gyro compass error as 3 deg 20' West by an azimuth of the sun.					14	225	8	30.15	60	58		c	S Cu		8	20	
